stock_code,description,total_revenue,total_quantity,total_orders,average_price
85132A,CHARLIE + LOLA BISCUITS TINS,1653.97,553,118,5.551864406779661
85132B,CHARLIE AND LOLA TABLE TINS,1230.78,538,84,4.0373809523809525
85132C,CHARLIE AND LOLA FIGURES TINS,3585.24,1522,213,4.056355140186916
85135A,YELLOW DRAGONFLY HELICOPTER,151.05,19,8,7.95
85135B,BLUE DRAGONFLY HELICOPTER,524.5500000000001,65,45,8.051739130434783
85135C,RED DRAGONFLY HELICOPTER,856.38,106,67,8.07470588235294
85136A,YELLOW SHARK HELICOPTER,572.41,71,53,8.049259259259259
85136B,BLUE SHARK HELICOPTER,15.9,2,2,7.95
85136C,RED SHARK HELICOPTER,421.18,52,36,8.079444444444444
85141,JARDIN ETCHED GLASS FRUITBOWL,604.14,116,38,5.806315789473684
85144,JARDIN ETCHED GLASS BUTTER DISH,7.25,1,1,7.25
85144,JARDIN ETCHED GLASS CHEESE DISH,575.4499999999999,219,40,3.8890243902439026
85145,JARDIN ETCHED GLASS LARGE BELL JAR,163.75,37,13,5.303846153846154
85146,JARDIN ETCHED GLASS SMALL BELL JAR,171.11,45,9,4.418
85150,LADIES & GENTLEMEN METAL SIGN,9383.43,4037,478,3.0745511482254697
85152,HAND OVER THE CHOCOLATE   SIGN,15847.61,8198,676,2.3594542772861358
85159A,"BLACK TEA,COFFEE,SUGAR JARS",736.55,429,46,1.9739130434782608
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1132.55,621,58,2.093103448275862
85160A,WHITE BIRD GARDEN DESIGN MUG,23.63,7,2,8.69
85160B,BLACK BIRD GARDEN DESIGN MUG,62.239999999999995,106,16,1.366470588235294
85161,ACRYLIC GEOMETRIC LAMP,568.65,35,20,17.94857142857143
85163A,WHITE BAROQUE WALL CLOCK,559,66,32,11.20625
85163B,BLACK BAROQUE WALL CLOCK,783.68,84,36,12.721666666666666
85167B,BLACK GRAND BAROQUE PHOTO FRAME,109.94,50,8,4.0275
85168B,BLACK BAROQUE CARRIAGE CLOCK,432.78999999999996,51,35,8.475142857142856
85169A,IVORY LOVE BIRD CANDLE,798.02,800,87,1.3239772727272727
85169B,BLACK LOVE BIRD CANDLE,356.06,329,62,1.4383870967741936
85169C,EAU DE NIL LOVE BIRD CANDLE,437.86,417,45,1.218222222222222
85169D,PINK LOVE BIRD CANDLE,356.08,351,50,1.3084
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,1,1,2.1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,316.75,215,39,2.3964102564102565
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,608.53,335,72,2.6856944444444446
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,796.99,451,100,2.7365
85172,HYACINTH BULB T-LIGHT CANDLES,535.66,1233,41,0.7018181818181818
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,795.02,479,86,2.90367816091954
85174,S/4 CACTI CANDLES,2927.08,613,157,7.02828025477707
85175,CACTI T-LIGHT CANDLES,2238.58,5225,141,0.9934751773049645
85176,SEWING SUSAN 21 NEEDLE SET,880.4699999999999,918,172,1.2030232558139535
85177,BASKET OF FLOWERS SEWING KIT,644.2099999999999,812,63,1.04
85178,VICTORIAN SEWING KIT,2642.58,2374,139,1.3975714285714285
85179A,GREEN BITTY LIGHT CHAIN,383.25,194,60,2.819166666666667
85179C,PINK BITTY LIGHT CHAIN,201.31,106,36,2.8925
85180A,RED HEARTS LIGHT CHAIN,1014.76,497,62,3.1095238095238096
85180B,PINK HEARTS LIGHT CHAIN,587.2,271,48,3.28375
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,852.04,667,86,1.5657954545454547
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1323.37,996,118,1.8833613445378152
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2440.09,1483,131,2.8517557251908396
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,557.33,171,64,3.905076923076923
85185B,PINK HORSE SOCK PUPPET,776.4900000000001,255,57,3.5382758620689656
85185B,PINK HORSE SOCK PUPPET KIT,123.9,42,14,2.95
85185D,FROG SOCK PUPPET,44.25000000000001,15,8,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,273.64,567,79,0.631625
85186C,BUNNY EGG GARLAND,269.17,528,78,0.6543037974683544
85187,S/12 MINI RABBIT EASTER,556.53,337,69,1.8753521126760562
85188A,GREEN METAL SWINGING BUNNY,278.16999999999996,319,42,0.98
85188B,PINK METAL SWINGING BUNNY,68.69999999999999,78,10,1.009
85189,HANGING BUTTERFLY  EGG,7.6499999999999995,9,3,0.85
85194L,HANGING SPRING FLOWER EGG LARGE,812.6899999999999,935,72,1.032361111111111
85194S,HANGING SPRING FLOWER EGG SMALL,473.38000000000005,1172,70,0.65
85195,HANGING HEART BASKET,23.1,11,3,2.1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,71.4,34,19,2.1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,74.58,90,9,1.0866666666666667
85199L,LARGE HANGING IVORY & RED WOOD BIRD,655.63,965,94,0.8408510638297872
85199S,SMALL HANGING IVORY/RED WOOD BIRD,1292.23,2636,260,0.5934082397003745
85200,BUNNY EGG BOX,228.75,183,26,1.25
85202,HANGING WOOD AND FELT HEART,313.13,672,106,0.5484821428571428
85203,HANGING WOOD AND FELT BUTTERFLY,408.99,895,127,0.5677272727272727
85204,HANGING WOOD AND FELT FLOWER,325.36,2050,104,0.3334285714285714
85205B,PINK FELT EASTER RABBIT GARLAND,323.15,122,29,2.8713333333333333
85206A,CREAM FELT EASTER EGG BASKET,1568.9299999999998,974,114,1.7577391304347825
85206B,PINK FELT EASTER EGG BASKET,23.099999999999998,14,4,1.65
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,416.91,223,48,2.0664583333333333
85211,S/4 GROOVY CAT MAGNETS,175.16,149,24,1.7942307692307693
85212,MINI PAINTED GARDEN DECORATION,740.15,2451,79,0.5020253164556961
85213,MINI  ZINC GARDEN DECORATIONS,329.7,828,32,0.8262499999999999
85214,TUB 24 PINK FLOWER PEGS,271.03999999999996,164,58,1.6734482758620688
85215,ASSORTED CHEESE FRIDGE MAGNETS,180.71,223,18,0.9811111111111112
85216,ASSORTED CAKES FRIDGE MAGNETS,35.75,55,8,0.65
85224,ASSORTED COLOUR SILK GLASSES CASE,6.300000000000001,3,1,2.1
85225,BLING KEY RING STAND,6.25,6,3,1.0833333333333333
85227,SET OF 6 3D KIT CARDS FOR KIDS,1359.3999999999999,1477,223,1.1168558951965064
85230A,OPIUM SCENTED VOTIVE CANDLE,203.27999999999997,840,18,0.2633333333333333
85230B,CINNAMON SCENTED VOTIVE CANDLE,333.2,1288,39,0.2776923076923077
85230E,STRAWBRY SCENTED VOTIVE CANDLE,267.45,1101,24,0.26666666666666666
85230F,JASMINE VOTIVE CANDLE,90.33999999999999,338,12,0.27666666666666667
85230G,ORANGE VOTIVE CANDLE,243.11999999999998,984,24,0.26999999999999996
85231B,CINAMMON SET OF 9 T-LIGHTS,782.5,871,154,1.0847133757961782
85231G,ORANGE SCENTED SET/9 T-LIGHTS,511.04999999999995,600,87,1.035909090909091
85232A,SET/3 POLKADOT STACKING TINS,374.70000000000005,75,28,5.648214285714286
85232B,SET OF 3 BABUSHKA STACKING TINS,1341.45,271,12,4.95
85232D,SET/3 DECOUPAGE STACKING TINS,977.6700000000001,190,68,5.97014705882353
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,77.91,13,8,6.0200000000000005
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,67.83,11,7,6.17
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,129.85,21,14,6.19
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.950000000000003,5,4,4.175000000000001
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5,3,4.216666666666667
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130000000000003,5,5,4.226
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,29.73,7,5,4.246
90002D,FLOWER BURST SILVER RING CRYSTAL,48.71,13,9,3.7455555555555557
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,41.31,11,9,3.761111111111111
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,104.84,28,23,3.743913043478261
90003D,CRYSTAL PAIR HEART HAIR SLIDES,97.26,26,15,3.738
90003E,GREEN PAIR HEART HAIR SLIDES,71.11,19,13,3.743846153846154
90005A,JADE GREEN ENAMEL HAIR COMB,28.02,14,10,2.022
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,167.3,18,15,9.322
90010B,BLACK/WHITE GLASS/SILVER BRACELET,100.08999999999999,11,7,9.184285714285714
90010E,AMBER GLASS/SILVER BRACELET,227.89,25,16,9.098125
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.509999999999998,6,6,2.9183333333333334
90011B,BLACK CRYSTAL DROP EARRINGS,35.27,12,7,2.9314285714285715
90011C,GREEN CRYSTAL DROP EARRINGS,5.8,2,2,2.9
90011D,PURPLE CRYSTAL DROP EARRINGS,8.76,3,3,2.92
90011E,AMBER CRYSTAL DROP EARRINGS,8.76,3,3,2.92
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,53.760000000000005,11,5,7.212
90012B,BLACK DROP CRYSTAL NECKLACE,45.35000000000001,13,3,5.283333333333333
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,165.32,44,31,3.759677419354839
90013B,BLACK VINTAGE EARRINGS,149.41000000000003,36,31,4.15741935483871
90013C,GREEN VINTAGE EARRINGS,158.08,39,28,4.115357142857143
90013D,PURPLE VINTAGE EARRINGS,25.17,6,3,4.180000000000001
90014A,SILVER M.O.P. ORBIT NECKLACE,54.800000000000004,11,6,6.675000000000001
90014A,SILVER/MOP ORBIT NECKLACE,162.79,16,15,10.189333333333334
90014B,GOLD M PEARL  ORBIT NECKLACE,152.84,15,13,10.226153846153846
90014B,GOLD M.O.P. ORBIT NECKLACE,5.9,2,2,2.95
90014C,SILVER AND BLACK ORBIT NECKLACE,13.350000000000001,2,2,6.675000000000001
90014C,SILVER/BLACK ORBIT NECKLACE,29.849999999999998,3,2,9.95
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,105.71000000000001,17,7,7.815714285714286
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,184.66,22,19,8.39578947368421
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3,3,8.32
90018A,SILVER M.O.P ORBIT DROP EARRINGS,193.33,46,37,4.194054054054054
90018B,GOLD M.O.P ORBIT DROP EARRINGS,92.28,22,17,4.19
90018C,SILVER BLACK ORBIT DROP EARRINGS,50.400000000000006,12,9,4.183333333333334
90019A,SILVER M.O.P ORBIT BRACELET,197.09,38,27,5.245555555555556
90019B,GOLD M.O.P ORBIT BRACELET,96.52000000000001,18,18,5.362222222222223
90019C,SILVER BLACK ORBIT BRACELET,68.73,13,11,5.307272727272728
90020,FILIGREE DIAMANTE CHAIN,12.48,1,1,12.48
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1,1,11.95
90022,EDWARDIAN DROP EARRINGS JET BLACK,75.2,20,19,3.7605263157894737
90023,FILIGREE DIAMANTE EARRINGS,55.02,13,9,4.224444444444445
90024B,NEW BAROQUE B'FLY NECKLACE RED,50.28,6,5,8.356
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,33.81,4,3,8.436666666666667
90024D,NEW BAROQUE B'FLY NECKLACE PINK,16.82,2,2,8.41
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16.810000000000002,2,2,8.405000000000001
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,42.13,5,4,8.4075
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,7.5,2,2,3.75
90025B,BAROQUE BUTTERFLY EARRINGS RED,3.73,1,1,3.73
90025D,BAROQUE BUTTERFLY EARRINGS PINK,11.19,3,3,3.73
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,3.73,1,1,3.73
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4,4,3.74
90026A,GLASS BEAD HOOP NECKLACE BLACK,17,2,1,8.5
90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,3,8.44
90026C,GLASS BEAD HOOP NECKLACE GREEN,33.82,4,3,8.44
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3,8.5
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.66,6,3,2.9366666666666665
90027B,GLASS BEAD HOOP EARRINGS MONTANA,8.76,3,3,2.92
90027C,GLASS BEAD HOOP EARRINGS GREEN,14.5,5,5,2.9
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9,6,3.2583333333333333
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,134.16,16,14,8.381428571428572
90029,NEW BAROQUE SMALL NECKLACE BLACK,42.14,5,4,8.41
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,72,7,1
90030B,RED KUKUI COCONUT SEED NECKLACE,190.73000000000002,122,25,3.1552000000000002
90030C,BROWN KUKUI COCONUT SEED NECKLACE,91.7,77,11,2.3363636363636364
90031,BILI NUT AND WOOD NECKLACE,59.89,50,7,2.412857142857143
90032,IVORY SHELL HEART NECKLACE,103.13,21,8,5.855
90033,IVORY SHELL HEART EARRINGS,25.07,10,9,2.502222222222222
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2,2,10.085
90035A,"PEARL & SHELL 42""NECKL. GREEN",53.62,5,3,10.706666666666667
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,10.75
90036A,FLOWER GARLAND NECKLACE RED,47.7,6,4,7.95
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2,7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",71.4,9,5,7.92
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",95.35000000000001,12,5,7.94
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",110.95,14,11,7.922727272727273
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",64.08,8,5,8.046
90037A,TINY CRYSTAL BRACELET RED,2.48,1,1,2.48
90037B,TINY CRYSTAL BRACELET GREEN,25.279999999999998,10,5,2.506
90037C,TINY CRYSTAL BRACELET BLUE,12.52,5,5,2.504
90038A,GLASS AND PAINTED BEADS BRACELET TO,56.15,15,10,3.74
90038B,GLASS AND PAINTED BEADS BRACELET OL,48.77,13,8,3.7525
90038C,GLASS AND BEADS BRACELET IVORY,33.69,9,4,3.735
90039A,FIRE POLISHED GLASS BRACELET RED,29.96,8,3,3.736666666666667
90039B,FIRE POLISHED GLASS BRACELET MONTAN,41.31,11,6,3.76
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6,3.7466666666666666
90039D,FIRE POLISHED GLASS BRACELET GREEN,78.69,21,9,3.743333333333333
90040A,MURANO STYLE GLASS BRACELET RED,54.290000000000006,14,5,3.9080000000000004
90040B,MURANO STYLE GLASS BRACELET BLACK,66.7,18,11,3.731818181818182
90040C,MURANO STYLE GLASS BRACELET GOLD,54.42,15,10,3.669
90041,PEARL AND CHERRY QUARTZ BRACLET,18.27,5,4,3.6925
90042A,FRESHWATER PEARL BRACELET GOLD,7.6499999999999995,3,2,2.55
90042C,FRESHWATER PEARL BRACELET IVORY,12.7,5,5,2.54
90043,COPPER AND BRASS BAG CHARM,24.810000000000002,4,2,7.455
90046,WHITE WITH METAL BAG CHARM,14.850000000000001,3,1,4.95
90048,GREEN WITH METAL BAG CHARM,14.850000000000001,3,1,4.95
90049,IVORY GOLD METAL BAG CHARM,34.77,5,3,8.290000000000001
90050,CRACKED GLAZE NECKLACE IVORY,55.720000000000006,8,4,6.98
90051,CRACKED GLAZE NECKLACE RED,70.16,10,7,7.0442857142857145
90052,CRACKED GLAZE NECKLACE BROWN,14.14,2,2,7.07
90053,CRACKED GLAZE EARRINGS IVORY,9.99,4,4,2.4975
90054,CRACKED GLAZE EARRINGS RED,22.58,9,9,2.508888888888889
90055,CRACKED GLAZE EARRINGS BROWN,12.53,5,5,2.506
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,43.510000000000005,4,4,10.877500000000001
90057,DIAMANTE RING ASSORTED IN BOX.,1311.36,1008,22,1.3472727272727272
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,123.12,324,7,0.38
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,232.56,612,15,0.38
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,64.63,39,26,1.659230769230769
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,16.619999999999997,10,9,1.6633333333333333
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,14.889999999999999,9,9,1.6544444444444444
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,31.549999999999997,19,18,1.661111111111111
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,31.47,19,14,1.6557142857142857
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,24.79,15,13,1.6530769230769229
90060B,FIRE POLISHED GLASS NECKL GOLD,5.95,1,1,5.95
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3,5.95
90060F,FIRE POLISHED GLASS NECKL GREEN,35.160000000000004,6,6,5.86
90062,CARNIVAL BRACELET,558.03,44,26,12.656538461538462
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,102,12,8,8.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,76.32,9,6,8.47
90064A,WHITE VINTAGE CRYSTAL EARRINGS,38.7,10,6,3.95
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,41.25,11,6,3.75
90065A,WHITE VINTAGE CRYSTAL BRACELET,47.25,7,4,6.75
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,2,6.75
90067A,PINK VINTAGE VICTORIAN EARRINGS,41.150000000000006,14,7,2.928571428571429
90067B,BROWN VINTAGE VICTORIAN EARRINGS,5.8,2,2,2.9
90068,"RUBY GLASS NECKLACE 42""",7.5,1,1,7.5
90069,RUBY GLASS CLUSTER NECKLACE,15,2,1,7.5
90070,RUBY GLASS CLUSTER BRACELET,104.79,17,13,6.197692307692308
90071,RUBY GLASS CLUSTER EARRINGS,54.62,44,33,1.2387878787878788
90072,RUBY DROP CHANDELIER EARRINGS,83.42,21,14,4.083571428571429
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,134.70000000000002,27,18,5.008333333333334
90074,BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,4,3,9.43
90075,MONTANA DIAMOND CLUSTER NECKLACE,37.66,4,3,9.363333333333333
90076,MONTANA DIAMOND CLUSTER EARRINGS,24.119999999999997,9,4,2.8425
90077,BLACK DIAMOND CLUSTER EARRINGS,8.82,3,3,2.94
90078,PINK/WHITE GLASS DEMI CHOKER,15,2,1,7.5
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,49.760000000000005,10,4,4.9925
90081A,LILY BROOCH AMETHYST COLOUR,74.25,15,8,4.95
90081B,LILY BROOCH WHITE/SILVER COLOUR,4.95,1,1,4.95
90081C,LILY BROOCH OLIVE COLOUR,99.60000000000001,20,15,4.99
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,193.2,30,18,6.483333333333333
90082B,DIAMANTE BOW BROOCH RED COLOUR,158.75,25,10,6.35
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,58.03,9,5,6.438
90083,CRYSTAL CZECH CROSS PHONE CHARM,23.47,25,9,1.47
90084,PINK CRYSTAL GUITAR PHONE CHARM,0.85,1,1,0.85
90085,CRYSTAL STILETTO PHONE CHARM,36.76,34,10,1.48
90086,CRYSTAL FROG PHONE CHARM,77.78999999999999,102,28,1.5003571428571427
90087,CRYSTAL SEA HORSE PHONE CHARM,61.46,107,25,1.4871999999999999
90089,PINK CRYSTAL SKULL PHONE CHARM,13.94,20,9,1.3166666666666667
90092,BLUE CRYSTAL BOOT PHONE CHARM,1.66,1,1,1.66
90093,CLEAR CRYSTAL STAR PHONE CHARM,28.57,52,10,1.1889999999999998
90094,NECKLACE+BRACELET SET FRUIT SALAD,35.699999999999996,14,13,2.55
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,112.21,45,26,2.4815384615384612
90098,NECKLACE+BRACELET PINK BUTTERFLY,58.65,23,9,2.55
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,76.38,27,16,2.8637499999999996
90100,NECKLACE+BRACELET SET PINK DAISY,2.55,1,1,2.55
90101,WHITE FRANGIPANI NECKLACE,82.77,33,16,2.508125
90102,WHITE FRANGIPANI HAIR CLIP,8.5,10,1,0.85
90103,PURPLE FRANGIPANI NECKLACE,72.66,29,16,2.5
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,28,12,0.8291666666666666
90108,BLUE BLOSSOM HAIR CLIP,81.96000000000001,70,12,1.755
90112,PINK DOLLY HAIR CLIPS,2.1,2,1,1.05
90114,SUMMER DAISIES BAG CHARM,417.96,167,88,2.480340909090909
90115,SUMMER BUTTERFLIES BAG CHARM,134.53,54,31,2.485483870967742
90116,FRUIT SALAD BAG CHARM,145.52,64,45,2.4153333333333333
90118,PINK DAISY BAG CHARM,59.339999999999996,24,18,2.4683333333333333
90119,METALIC LEAVES BAG CHARMS,205.06,83,36,2.4691666666666667
90120A,PINK MURANO TWIST BRACELET,29.73,7,3,4.243333333333333
90120B,BLUE MURANO TWIST BRACELET,164.12,39,15,4.201333333333333
90120C,GREEN MURANO TWIST BRACELET,215.20000000000002,51,22,4.202272727272727
90120D,WHITE MURANO TWIST BRACELET,41.790000000000006,10,5,4.208
90122A,PINK CRYSTAL+GLASS BRACELET,104.53,21,14,4.9871428571428575
90122B,JADE CRYSTAL+GLASS BRACELET,29.93,6,6,4.988333333333333
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,119.23,24,11,4.986363636363636
90123A,PINK HEART OF GLASS BRACELET,89.12,15,9,5.935555555555556
90123B,TURQUOISE HEART OF GLASS BRACELET,53.42,9,5,5.924
90123C,GREEN HEART OF GLASS BRACELET,83.29,14,6,5.948333333333333
90123D,WHITE HEART OF GLASS BRACELET,35.31,6,5,5.872
90124A,PINK MURANO TWIST NECKLACE,79.66,8,6,9.959999999999999
90124B,BLUE MURANO TWIST NECKLACE,119.89,12,11,9.994545454545454
90124C,GREEN MURANO TWIST NECKLACE,109.53999999999999,11,8,9.96125
90125A,PINK BERTIE GLASS BEAD BAG CHARM,106.24,115,10,1.54
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,48.06,30,12,2.0741666666666667
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,69.85,77,7,1.4785714285714284
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,110.03,95,19,2.0989473684210527
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11,10,1.942
90126A,PINK BERTIE MOBILE PHONE CHARM,3.36,1,1,3.36
90126C,AMBER BERTIE MOBILE PHONE CHARM,6.58,2,1,3.29
90127A,PINK BEADS+HAND PHONE CHARM,4.92,2,1,2.46
90128A,PINK LEAVES AND BEADS PHONE CHARM,7.43,3,2,2.485
90128B,BLUE LEAVES AND BEADS PHONE CHARM,3.76,2,2,1.88
90128C,GREEN LEAVES AND BEADS PHONE CHARM,4.97,2,2,2.485
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,4.97,2,2,2.485
90129A,PINK GLASS TASSLE BAG CHARM,82.98,45,20,1.837
90129B,TURQUOISE GLASS TASSLE BAG CHARM,121.38000000000001,57,20,2.035
90129C,GREEN GLASS TASSLE BAG CHARM,79.76,35,16,2.130625
90129D,AMBER GLASS TASSLE BAG CHARM,33.440000000000005,14,7,2.0157142857142856
90129E,PURPLE GLASS TASSLE BAG CHARM,77.03999999999999,42,14,1.7328571428571429
90129F,RED GLASS TASSLE BAG CHARM,88.03,40,16,2.1325
90130A,WHITE STONE/CRYSTAL EARRINGS,17.5,6,6,2.9166666666666665
90130B,TURQ STONE/CRYSTAL EARRINGS,113.97,39,31,2.9183870967741936
90130C,GREEN STONE/CRYSTAL EARRINGS,40.95,14,13,2.922307692307692
90130D,RED STONE/CRYSTAL EARRINGS,8.7,3,3,2.9
90131,PINK/AMETHYST/GOLD NECKLACE,34.870000000000005,5,2,7.01
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3,3,5.053333333333334
90133,TEAL/FUSCHIA COL BEAD NECKLACE,94.43,19,13,4.979230769230769
90134,OLD ROSE COMBO BEAD NECKLACE,157.5,54,45,2.912
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,39.660000000000004,8,2,4.965
90135A,ORANGE/FUSCHIA STONES NECKLACE,4.98,1,1,4.98
90136,PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3,2,9.95
90137,PINK COMBO MINI CRYSTALS NECKLACE,16.310000000000002,3,3,5.4366666666666665
90138,WHITE/PINK MINI CRYSTALS NECKLACE,52.42,10,7,5.367142857142857
90140,PINK SWEETIE NECKLACE,15.120000000000001,2,2,7.5600000000000005
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,63.11000000000001,12,10,5.321000000000001
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,44.86,9,5,5.0120000000000005
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,52.31,10,8,5.3012500000000005
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4,2,5.23
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5,2,4.95
90142A,GREEN PENDANT SHELL NECKLACE,5.09,1,1,5.09
90142D,MOP PENDANT SHELL NECKLACE,49.64,10,4,4.985
90143,SILVER BRACELET W PASTEL FLOWER,237.18,31,18,7.696666666666667
90144,SILVER DROP EARRINGS WITH FLOWER,67.36,18,14,3.74
90145,SILVER HOOP EARRINGS WITH FLOWER,168,28,18,6.027777777777778
90146,FINE SILVER NECKLACE W PASTEL FLOWE,95.35,17,7,7.192857142857143
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,304.11,30,22,10.205
90148,LONG SILVER NECKLACE PASTEL FLOWER,88.98,7,5,12.696
90149,SILVER FLOWR PINK SHELL NECKLACE,342.76000000000005,53,4,7.21
90151,SILVER/NATURAL SHELL NECKLACE,68,8,4,8.5
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5,5,5.752
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,11.46,2,2,5.73
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,5.95,1,1,5.95
90154,LAZER CUT NECKLACE W PASTEL BEADS,421.75,57,5,8.61
90155,RESIN NECKLACE W PASTEL BEADS,67.62,9,7,7.517142857142857
90156,RESIN BRACELET W PASTEL BEADS,19.8,4,3,4.95
90157,RIVIERA NECKLACE,49.59,10,5,4.968
90158,ST TROPEZ NECKLACE,224.12,45,35,4.9874285714285715
90159,COTE D'AZURE NECKLACE,29.790000000000003,6,5,4.968
90160A,PURPLE BOUDICCA LARGE BRACELET,264.94,38,15,6.982
90160B,RED BOUDICCA LARGE BRACELET,209.73000000000002,30,12,7.0025
90160C,TURQ+RED BOUDICCA LARGE BRACELET,377.04,54,26,7.003076923076923
90160D,PINK BOUDICCA LARGE BRACELET,264.7,38,12,6.970000000000001
90161A,ANT COPPER RED BOUDICCA BRACELET,119.91000000000001,24,21,5.002857142857143
90161B,ANT COPPER TURQ BOUDICCA BRACELET,377.88,76,37,4.984594594594594
90161C,ANT COPPER LIME BOUDICCA BRACELET,412.74,83,50,4.986000000000001
